,Player,Nation,Main_Pos,Sec_Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Gls,Ast,Ast,G+A,G+A,G-PK,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Gls,Ast,Ast,G+A,G+A,G-PK,G-PK,G+A-PK,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Total Tackels,TklW,Def 3rd,Mid 3rd,Att 3rd,Dribblers_Tackeld,Dribblers_Tackel_Att,Dribblers_Tackel%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Total_Cmp,Total_Att,Total_Cmp%,TotDist,PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Touches,Touches_Def_Pen_Area,Touches_Def_3rd_Area,Touches_Mid_3rd_Area,Touches_Att_3rd_Area,Touches_Att_Pen_Area,Live_Touches_in_Game,Dribbling_Att,Dribbling_Succ,Dribbling_Succ%,Tackeld_Dribbling,Tackeld_Dribbling%,Total_Carry_Distance,Total_Progressive_Carry_Distance,Total_Carries_in_1/3,Total_Carries_in_Penalty_Area,Miscontrols_Carries,Dispossed_Carries,Passes_Received,Progressive_Passes_Received,Shot_Creating_Action,Shot_Creating_Action_90,Live_Passes_lead_Shot_Att,Dead_Passes_lead_Shot_Att,Shot_Att_after_Dribbling,Shot_lead_to_Shot_Att,Foul_drawn_lead_Shot_Att,Def_Action_lead_Shot_Att,GCA,GCA90,Live_Pass_lead_Goal,Dead_Pass_lead_Goal,Goal_after_Dribbling,Shot_lead_Goal,Foul_drawn_lead_Goal,Def_Action_lead_Goal,MP,Starts,Min,GA,GA90,SoTA,Saves,Save%,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Save%,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Att,Cmp%,Att (GK),Thr,Launch%,Launch%,AvgLen,AvgLen,Att,Att,Launch%,Launch%,AvgLen,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,League,Year
386,Lucien Agoume,FR,MF,MF,Sevilla,22.0,2002.0,35,24,2114,23.5,1,0.04,3,0.13,4,0.17,1,0.04,0,0,5,1,0.9,0.9,2.5,3.3,29,135,23,1,0.04,3,0.13,4,0.17,1,0.04,0.17,0.04,0.13,0.17,0.04,0.17,0.04,0.11,0.14,0.04,0.14,70,32,23,37,10,27,39,69.2,12,30,11,19,41,111,42,0,1007,1236,81.5,15958,5460,545,601,90.7,357,425,84.0,79,142,55.6,3,2.5,1.6,+0.5,27,126,19,3,135,1481,65,386,867,248,19,1481,30,22,73.3,7,23.3,3227,1597,23,2,26,13,928,23,60,2.55,57,0,1,1,0,1,5,0.21,4,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
387,Luis Milla,ES,MF,MF,Getafe,29.0,1994.0,33,32,2875,31.9,1,0.03,4,0.13,5,0.16,0,0.00,1,1,6,0,1.8,1.0,3.9,4.9,32,152,30,1,0.03,4,0.13,5,0.16,0,0.00,0.13,0.03,0.13,0.16,0.00,0.13,0.06,0.12,0.18,0.03,0.15,61,40,28,25,8,35,72,48.6,37,25,0,25,24,85,28,3,1129,1536,73.5,20495,6152,510,579,88.1,439,547,80.3,150,336,44.6,4,3.9,4.9,+0.1,70,149,26,10,152,1802,43,251,1049,524,20,1801,39,21,53.8,14,35.9,3920,2139,37,4,46,17,890,30,130,4.07,72,43,4,4,5,2,6,0.19,3,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
388,Luis Pérez,ES,DF,DF,Valladolid,29.0,1995.0,30,28,2558,28.4,0,0.00,0,0.00,0,0.00,0,0.00,0,0,2,0,0.2,0.2,2.1,2.2,41,89,117,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.07,0.08,0.01,0.08,41,30,25,11,5,24,40,60.0,16,26,9,17,29,70,86,0,905,1195,75.7,16078,5899,408,464,87.9,371,486,76.3,113,191,59.2,0,2.1,2.6,-2.1,27,57,32,29,89,1444,88,490,630,336,9,1444,21,12,57.1,7,33.3,2748,1388,23,3,28,5,792,117,53,1.86,46,6,0,0,0,1,2,0.07,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
389,Luis Rioja,ES,FW,FW,Alavés,30.0,1993.0,1,0,23,0.3,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.1,0.1,4,1,3,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.57,0.57,0.00,0.57,2,1,0,1,1,1,2,50.0,1,2,0,2,0,2,0,0,5,11,45.5,70,27,3,4,75.0,2,5,40.0,0,1,0.0,0,0.1,0.1,-0.1,1,0,0,0,1,15,0,2,4,10,2,15,0,0,0,0,0,99,71,1,2,0,0,10,3,1,3.91,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
390,Luis Rioja,ES,MF,FW,Valencia,30.0,1993.0,36,33,2831,31.5,5,0.16,3,0.10,8,0.25,3,0.10,2,2,6,0,3.3,1.7,4.5,6.2,93,103,228,5,0.16,3,0.10,8,0.25,3,0.10,0.19,0.16,0.10,0.25,0.10,0.19,0.10,0.14,0.25,0.05,0.20,33,21,14,12,7,14,42,33.3,28,30,1,29,22,55,44,1,821,1212,67.7,13662,3934,427,506,84.4,307,419,73.3,68,181,37.6,3,4.5,5.5,-1.5,35,42,60,25,103,1505,39,252,533,741,59,1503,91,43,47.3,37,40.7,5793,2812,57,28,42,40,1031,228,82,2.61,65,8,5,1,2,1,10,0.32,8,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
391,Luiz Lúcio Reis Júnior,BR,GK,-,Villarreal,23.0,2001.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.0,16.0,1458.0,18.0,1.11,66.0,48.0,78.8,0.0,9.0,4.0,3.0,5.0,31.3,4.0,4.0,0.0,0.0,78.8,0.0,1.0,0.0,0.0,18.1,0.23,0.1,0.0,61.0,178,99,34.3,392.0,96.0,31.9,53.5,31.6,43.6,178,99,31.9,53.5,31.6,43.6,256.0,16.0,6.3,20.0,1.23,12.2,La Liga,2025
392,Luiz Lúcio Reis Júnior,BR,GK,GK,Villarreal,23.0,2001.0,17,16,1458,16.2,0,0.00,0,0.00,0,0.00,0,0.00,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,359,491,73.1,9354,6717,92,93,98.9,160,164,97.6,100,226,44.2,0,0.0,0.0,0.0,0,6,0,0,0,542,472,535,7,0,0,542,0,0,0,0,0,1530,993,0,0,1,0,219,0,1,0.06,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
393,Luka Modrić,HR,MF,MF,Real Madrid,38.0,1985.0,35,17,1827,20.3,2,0.10,6,0.30,8,0.39,2,0.10,0,0,7,0,1.6,1.6,7.0,8.5,62,208,63,2,0.10,6,0.30,8,0.39,2,0.10,0.39,0.10,0.30,0.39,0.10,0.39,0.08,0.34,0.42,0.08,0.42,31,20,16,13,2,14,32,43.8,18,17,5,12,27,58,17,0,1724,1969,87.6,29739,9647,830,887,93.6,654,718,91.1,186,281,66.2,6,7.0,6.3,-1.0,66,225,34,2,208,2124,39,315,1170,659,26,2124,24,14,58.3,9,37.5,7207,3491,58,13,23,13,1649,63,122,6.01,84,33,0,4,0,1,15,0.74,12,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
394,Luka Romero,AR,FW,MF,Alavés,19.0,2004.0,6,2,199,2.2,0,0.00,0,0.00,0,0.00,0,0.00,0,1,0,0,0.8,0.0,0.2,0.2,3,0,12,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.37,0.08,0.45,0.01,0.09,4,4,1,1,2,2,3,66.7,1,2,0,2,1,5,0,0,34,49,69.4,515,110,18,24,75.0,14,14,100.0,1,8,12.5,0,0.2,0.4,-0.2,4,0,1,1,0,69,0,5,28,37,5,68,3,1,33.3,1,33.3,256,69,1,1,5,7,45,12,8,3.62,4,1,1,0,1,1,1,0.45,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
395,Luka Sučić,HR,MF,MF,Real Sociedad,21.0,2002.0,29,21,1792,19.9,1,0.05,1,0.05,2,0.10,1,0.05,0,0,4,0,3.3,3.3,2.6,5.9,30,79,56,1,0.05,1,0.05,2,0.10,1,0.05,0.10,0.05,0.05,0.10,0.05,0.10,0.17,0.13,0.30,0.17,0.30,25,18,8,12,5,10,26,38.5,16,30,2,28,15,40,16,1,727,882,82.4,11561,2321,387,429,90.2,262,299,87.6,55,89,61.8,1,2.6,2.2,-1.6,25,52,13,2,79,1094,20,146,623,339,32,1094,53,25,47.2,24,45.3,3752,1594,34,5,33,16,779,56,55,2.76,44,0,3,5,2,1,5,0.25,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
396,Luken Beitia,ES,DF,DF,Real Sociedad,20.0,2004.0,1,0,8,0.1,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0,5,5,100.0,108,22,1,1,100.0,2,2,100.0,2,2,100.0,0,0.0,0.0,0.0,0,0,0,0,0,7,2,6,1,0,0,7,0,0,0,0,0,12,1,0,0,0,0,5,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
397,Mamadou Sylla,SN,FW,MF,Valladolid,30.0,1994.0,29,17,1583,17.6,5,0.28,1,0.06,6,0.34,1,0.06,4,4,5,0,5.1,2.0,1.7,3.6,15,22,52,5,0.28,1,0.06,6,0.34,1,0.06,0.11,0.28,0.06,0.34,0.06,0.11,0.29,0.09,0.39,0.11,0.21,8,4,3,3,2,2,9,22.2,7,8,0,8,3,11,14,1,177,282,62.8,2675,420,103,140,73.6,59,93,63.4,9,14,64.3,1,1.7,0.6,-0.7,14,13,5,0,22,431,14,44,226,163,37,427,17,5,29.4,8,47.1,873,399,8,6,43,20,284,52,22,1.25,16,0,1,1,4,0,5,0.28,2,0,1,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
398,Manu Bueno,ES,MF,FW,Sevilla,20.0,2004.0,9,1,140,1.6,1,0.64,0,0.00,1,0.64,1,0.64,0,0,0,0,0.1,0.1,0.0,0.1,2,5,5,1,0.64,0,0.00,1,0.64,1,0.64,0.64,0.64,0.00,0.64,0.64,0.64,0.08,0.00,0.08,0.08,0.08,4,3,0,1,3,1,2,50.0,1,0,0,0,0,4,2,0,67,74,90.5,1082,110,35,38,92.1,23,25,92.0,5,6,83.3,0,0.0,0.1,0.0,0,4,1,0,5,91,2,15,43,33,2,91,2,1,50.0,1,50.0,277,121,3,0,2,2,74,5,1,0.64,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
399,Manu Morlanes,ES,MF,MF,Mallorca,25.0,1999.0,23,15,1338,14.9,0,0.00,0,0.00,0,0.00,0,0.00,0,0,7,0,0.6,0.6,0.3,0.9,16,88,39,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06,43,27,18,20,5,18,30,60.0,12,19,8,11,24,67,16,0,630,709,88.9,10235,3100,305,327,93.3,271,304,89.1,34,49,69.4,0,0.3,0.7,-0.3,10,84,10,3,88,845,32,172,519,163,8,845,8,3,37.5,5,62.5,2371,1125,23,0,8,10,534,39,35,2.35,32,1,0,2,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
400,Manu Sánchez,ES,DF,DF,Alavés,23.0,2000.0,33,30,2634,29.3,1,0.03,0,0.00,1,0.03,1,0.03,0,0,6,1,1.7,1.7,1.2,2.9,47,78,97,1,0.03,0,0.00,1,0.03,1,0.03,0.03,0.03,0.00,0.03,0.03,0.03,0.06,0.04,0.10,0.06,0.10,83,56,40,33,10,41,69,59.4,28,51,12,39,30,113,76,1,807,1117,72.2,12801,4914,422,488,86.5,328,424,77.4,42,125,33.6,0,1.2,1.3,-1.2,16,53,21,13,78,1477,71,431,615,443,29,1477,37,8,21.6,24,64.9,3141,1592,27,5,39,20,627,97,40,1.37,28,5,0,5,2,0,3,0.10,2,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
401,Manuel Fuster,ES,FW,MF,Las Palmas,26.0,1997.0,28,8,1003,11.1,2,0.18,1,0.09,3,0.27,2,0.18,0,0,2,0,0.7,0.7,1.8,2.5,23,71,75,2,0.18,1,0.09,3,0.27,2,0.18,0.27,0.18,0.09,0.27,0.18,0.27,0.07,0.16,0.23,0.07,0.23,19,11,5,8,6,15,28,53.6,13,13,3,10,4,23,17,0,478,624,76.6,8055,2300,245,277,88.4,152,194,78.4,60,107,56.1,1,1.8,1.8,-0.8,28,56,24,5,71,742,19,93,364,288,23,742,17,5,29.4,9,52.9,2011,1016,15,3,20,16,533,75,56,5.02,44,8,1,1,1,1,6,0.54,5,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
402,Marash Kumbulla,AL,DF,DF,Espanyol,24.0,2000.0,35,34,2972,33.0,3,0.09,0,0.00,3,0.09,3,0.09,0,0,9,0,1.8,1.8,0.0,1.9,11,71,3,3,0.09,0,0.00,3,0.09,3,0.09,0.09,0.09,0.00,0.09,0.09,0.09,0.05,0.00,0.06,0.05,0.06,51,26,35,14,2,24,41,58.5,17,48,35,13,34,85,224,2,1189,1407,84.5,23425,8594,374,408,91.7,662,709,93.4,143,259,55.2,0,0.0,0.3,0.0,1,43,4,2,71,1845,331,1149,653,51,24,1845,8,4,50.0,2,25.0,4956,2892,11,0,14,1,1155,3,16,0.48,11,0,1,3,1,0,2,0.06,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
403,Marc Bartra,ES,DF,DF,Betis,33.0,1991.0,25,23,2099,23.3,2,0.09,1,0.04,3,0.13,2,0.09,0,0,2,0,1.2,1.2,0.2,1.4,7,68,1,2,0.09,1,0.04,3,0.13,2,0.09,0.13,0.09,0.04,0.13,0.09,0.13,0.05,0.01,0.06,0.05,0.06,33,19,20,13,0,15,26,57.7,11,41,25,16,33,66,148,0,945,1163,81.3,19271,6573,314,337,93.2,493,546,90.3,126,249,50.6,1,0.2,0.3,+0.8,4,64,5,1,68,1483,219,862,561,70,18,1483,15,7,46.7,8,53.3,3902,2534,15,1,12,5,903,1,13,0.56,10,0,1,2,0,0,3,0.13,1,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
404,Marc Bernal,ES,MF,MF,Barcelona,17.0,2007.0,3,3,242,2.7,0,0.00,0,0.00,0,0.00,0,0.00,0,0,2,0,0.1,0.1,0.0,0.1,0,8,2,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.03,0.03,0.03,8,6,2,5,1,7,8,87.5,1,5,1,4,1,9,4,0,148,160,92.5,2634,623,66,71,93.0,72,77,93.5,10,11,90.9,0,0.0,0.1,0.0,1,12,0,0,8,184,4,47,116,21,1,184,3,2,66.7,1,33.3,461,150,2,0,2,2,137,2,1,0.37,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
405,Marc Cardona,ES,FW,DF,Las Palmas,29.0,1995.0,11,0,132,1.5,0,0.00,0,0.00,0,0.00,0,0.00,0,0,2,0,0.4,0.4,0.0,0.4,2,3,12,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.26,0.26,0.26,4,2,1,3,0,0,1,0.0,1,0,0,0,0,4,0,0,38,48,79.2,542,79,21,24,87.5,12,15,80.0,2,3,66.7,0,0.0,0.1,0.0,0,4,0,0,3,73,0,16,34,23,6,73,7,1,14.3,6,85.7,151,55,0,0,2,4,53,12,4,2.73,2,0,0,2,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
406,Marc Casado,ES,MF,MF,Barcelona,20.0,2003.0,23,20,1611,17.9,1,0.06,3,0.17,4,0.22,1,0.06,0,0,4,1,1.1,1.1,1.4,2.4,12,107,24,1,0.06,3,0.17,4,0.22,1,0.06,0.22,0.06,0.17,0.22,0.06,0.22,0.06,0.08,0.13,0.06,0.13,44,25,7,30,7,20,41,48.8,21,20,5,15,22,66,22,1,1221,1367,89.3,18725,4279,654,706,92.6,472,500,94.4,62,94,66.0,3,1.4,1.8,+1.6,9,138,6,0,107,1536,25,223,1040,276,9,1536,9,4,44.4,4,44.4,3523,1540,22,0,17,9,1172,24,45,2.51,40,0,0,1,2,2,6,0.34,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
407,Marc Domenech,ES,FW,MF,Mallorca,18.0,2006.0,10,3,303,3.4,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.7,0.7,0.2,0.9,1,4,21,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.06,0.27,0.22,0.27,4,4,2,1,1,2,5,40.0,3,2,0,2,0,4,2,0,34,49,69.4,465,132,22,28,78.6,6,10,60.0,3,5,60.0,0,0.2,0.3,-0.2,5,0,4,2,4,84,2,11,26,49,13,84,2,1,50.0,1,50.0,148,62,2,0,11,3,51,21,7,2.09,5,0,0,2,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
408,Marc Roca,ES,MF,MF,Betis,27.0,1996.0,14,11,906,10.1,2,0.20,2,0.20,4,0.40,2,0.20,0,0,4,0,1.1,1.1,1.0,2.1,11,59,13,2,0.20,2,0.20,4,0.40,2,0.20,0.40,0.20,0.20,0.40,0.20,0.40,0.11,0.10,0.21,0.11,0.21,20,14,10,9,1,9,17,52.9,8,17,5,12,14,34,14,2,465,538,86.4,7964,2303,220,236,93.2,198,216,91.7,33,54,61.1,2,1.0,0.5,+1.0,12,51,6,2,59,632,27,154,374,108,19,632,5,4,80.0,1,20.0,2069,1037,14,0,9,7,427,13,24,2.38,19,1,2,1,0,1,1,0.10,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
409,Marc-André ter Stegen,DE,GK,-,Barcelona,32.0,1992.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,8.0,674.0,9.0,1.2,22.0,13.0,63.6,0.0,7.0,0.0,1.0,1.0,12.5,1.0,1.0,0.0,0.0,63.6,0.0,0.0,1.0,0.0,6.4,0.26,-2.6,-0.34,15.0,31,27,48.4,224.0,40.0,12.1,14.8,26.5,32.0,31,27,12.1,14.8,26.5,32.0,83.0,5.0,6.0,13.0,1.74,17.0,La Liga,2025
410,Marc-André ter Stegen,DE,GK,GK,Barcelona,32.0,1992.0,8,8,674,7.5,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,2,233,251,92.8,5847,4091,26,26,100.0,151,153,98.7,56,72,77.8,0,0.0,0.0,0.0,0,1,1,0,2,262,186,260,2,0,0,262,0,0,0,0,0,755,562,0,0,0,0,154,0,1,0.13,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,La Liga,2025
