,Player,Nation,Main_Pos,Sec_Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Gls,Ast,Ast,G+A,G+A,G-PK,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Gls,Ast,Ast,G+A,G+A,G-PK,G-PK,G+A-PK,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Total Tackels,TklW,Def 3rd,Mid 3rd,Att 3rd,Dribblers_Tackeld,Dribblers_Tackel_Att,Dribblers_Tackel%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Total_Cmp,Total_Att,Total_Cmp%,TotDist,PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Touches,Touches_Def_Pen_Area,Touches_Def_3rd_Area,Touches_Mid_3rd_Area,Touches_Att_3rd_Area,Touches_Att_Pen_Area,Live_Touches_in_Game,Dribbling_Att,Dribbling_Succ,Dribbling_Succ%,Tackeld_Dribbling,Tackeld_Dribbling%,Total_Carry_Distance,Total_Progressive_Carry_Distance,Total_Carries_in_1/3,Total_Carries_in_Penalty_Area,Miscontrols_Carries,Dispossed_Carries,Passes_Received,Progressive_Passes_Received,Shot_Creating_Action,Shot_Creating_Action_90,Live_Passes_lead_Shot_Att,Dead_Passes_lead_Shot_Att,Shot_Att_after_Dribbling,Shot_lead_to_Shot_Att,Foul_drawn_lead_Shot_Att,Def_Action_lead_Shot_Att,GCA,GCA90,Live_Pass_lead_Goal,Dead_Pass_lead_Goal,Goal_after_Dribbling,Shot_lead_Goal,Foul_drawn_lead_Goal,Def_Action_lead_Goal,MP,Starts,Min,GA,GA90,SoTA,Saves,Save%,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Save%,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Att,Cmp%,Att (GK),Thr,Launch%,Launch%,AvgLen,AvgLen,Att,Att,Launch%,Launch%,AvgLen,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,League,Year
20,Alex Scott,ENG,MF,MF,Bournemouth,20.0,2003.0,20,8,755,8.4,0,0.00,0,0.00,0,0.00,0,0.00,0,0,3,0,0.7,0.7,0.9,1.6,15,52,33,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.11,0.19,0.09,0.19,27,14,11,8,8,19,42,45.2,23,17,4,13,10,37,15,0,286,342,83.6,4583,1359,142,159,89.3,112,121,92.6,20,35,57.1,0,0.9,1.0,-0.9,12,41,5,1,52,485,24,90,257,144,18,485,26,6,23.1,13,50.0,1401,663,10,3,23,8,294,33,29,3.45,19,2,0,2,3,3,2,0.24,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2025
21,Alexander Isak,SE,FW,FW,Newcastle Utd,24.0,1999.0,34,34,2756,30.6,23,0.75,6,0.20,29,0.95,19,0.62,4,4,1,0,20.3,17.2,4.3,21.6,83,88,217,23,0.75,6,0.20,29,0.95,19,0.62,0.82,0.75,0.20,0.95,0.62,0.82,0.66,0.14,0.81,0.56,0.70,12,5,2,3,7,5,15,33.3,10,18,2,16,3,15,17,1,519,689,75.3,7434,1644,306,364,84.1,163,207,78.7,26,42,61.9,6,4.3,3.6,+1.7,41,35,31,1,88,1025,20,57,386,596,189,1021,91,42,46.2,47,51.6,3723,1861,42,43,66,55,740,217,92,3.01,70,1,8,9,2,2,14,0.46,11,0,1,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2025
22,Alexis Mac Allister,AR,MF,MF,Liverpool,25.0,1998.0,35,30,2599,28.9,5,0.17,5,0.17,10,0.35,5,0.17,0,0,6,0,2.8,2.8,4.7,7.5,36,177,80,5,0.17,5,0.17,10,0.35,5,0.17,0.35,0.17,0.17,0.35,0.17,0.35,0.10,0.16,0.26,0.10,0.26,95,58,28,51,16,55,104,52.9,49,61,6,55,22,117,29,1,1273,1524,83.5,20344,5748,658,729,90.3,493,558,88.4,89,160,55.6,5,4.7,5.6,+0.3,45,122,35,2,177,1860,56,284,960,637,60,1860,42,16,38.1,21,50.0,3773,2009,43,5,31,22,1227,80,120,4.15,83,24,2,6,2,3,15,0.52,10,3,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2025
23,Alfie Dorrington,ENG,DF,DF,Tottenham,19.0,2005.0,1,0,14,0.2,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,93.8,304,39,6,7,85.7,7,7,100.0,2,2,100.0,0,0.0,0.0,0.0,0,0,0,0,0,16,0,11,5,0,0,16,0,0,0,0,0,61,26,0,0,0,0,13,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2025
24,Alfie Pond,ENG,DF,DF,Wolves,20.0,2004.0,1,0,1,0.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,100.0,23,0,0,0,0,1,1,100.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2025
25,Ali Al Hamadi,IQ,FW,FW,Ipswich Town,22.0,2002.0,11,0,134,1.5,0,0.00,0,0.00,0,0.00,0,0.00,0,0,3,0,0.4,0.4,0.1,0.4,4,3,14,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.24,0.05,0.28,0.24,0.28,1,0,0,0,1,0,2,0.0,2,0,0,0,0,1,2,0,25,30,83.3,278,29,20,23,87.0,5,7,71.4,0,0,0,0,0.1,0.0,-0.1,2,0,0,0,3,53,2,6,20,30,9,53,7,4,57.1,3,42.9,187,111,3,4,7,4,36,14,8,5.37,4,0,3,0,1,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2025
26,Alisson,BR,GK,-,Liverpool,31.0,1992.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.0,28.0,2508.0,29.0,1.04,100.0,73.0,72.0,0.0,18.0,7.0,3.0,9.0,32.1,1.0,1.0,0.0,0.0,72.0,0.0,0.0,2.0,2.0,30.5,0.3,3.5,0.13,68.0,203,80,33.5,877.0,128.0,19.7,37.5,26.6,33.4,203,80,19.7,37.5,26.6,33.4,255.0,11.0,4.3,49.0,1.76,16.0,Premier League,2025
27,Alisson,BR,GK,GK,Liverpool,31.0,1992.0,28,28,2508,27.9,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.6,0.6,0,1,0,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,13,1,794,959,82.8,17555,11360,229,232,98.7,426,433,98.4,137,289,47.4,0,0.6,0.2,-0.6,1,12,0,0,1,1011,742,991,20,0,0,1011,1,1,100.0,0,0.0,2625,1586,0,0,1,0,618,0,7,0.25,7,0,0,0,0,0,1,0.04,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2025
28,Alphonse Areola,FR,GK,-,West Ham,31.0,1993.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,25.0,2260.0,41.0,1.63,115.0,77.0,64.3,0,5.0,7.0,13.0,5.0,20.0,0.0,0.0,0.0,0.0,64.3,0,0.0,5.0,3.0,35.4,0.31,-2.6,-0.1,135.0,384,196,35.2,788.0,119.0,34.4,57.7,32.1,42.9,384,196,34.4,57.7,32.1,42.9,394.0,15.0,3.8,30.0,1.19,15.0,Premier League,2025
29,Alphonse Areola,FR,GK,GK,West Ham,31.0,1993.0,26,25,2260,25.1,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,2,2,0,0,2,3,66.7,1,0,0,0,0,2,15,3,688,989,69.6,18224,12284,153,154,99.4,334,350,95.4,198,473,41.9,0,0.0,0.0,0.0,0,11,0,0,1,1049,833,1038,12,0,0,1049,0,0,0,0,0,2480,1348,0,0,0,0,555,0,3,0.12,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2025
30,Altay Bayındır,TR,GK,-,Manchester Utd,26.0,1998.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,360.0,10.0,2.5,17.0,8.0,41.2,0,1.0,0.0,3.0,1.0,25.0,0.0,0.0,0.0,0.0,41.2,0,0.0,0.0,1.0,10.1,0.59,1.1,0.27,13.0,62,24,21.0,128.0,12.0,34.4,75.0,34.1,53.8,62,24,34.4,75.0,34.1,53.8,56.0,4.0,7.1,7.0,1.75,12.0,Premier League,2025
31,Altay Bayındır,TR,GK,GK,Manchester Utd,26.0,1998.0,4,4,360,4.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,9,1,92,152,60.5,2444,1386,13,13,100.0,52,55,94.5,26,81,32.1,0,0.0,0.0,0.0,0,1,0,0,0,168,145,166,2,0,0,168,0,0,0,0,0,432,196,0,0,0,0,103,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2025
32,Amad Diallo,CI,MF,FW,Manchester Utd,22.0,2002.0,26,20,1901,21.1,8,0.38,6,0.28,14,0.66,8,0.38,0,0,5,0,4.7,4.7,4.9,9.6,109,60,200,8,0.38,6,0.28,14,0.66,8,0.38,0.66,0.38,0.28,0.66,0.38,0.66,0.22,0.23,0.45,0.22,0.45,38,31,9,20,9,19,32,59.4,13,15,2,13,11,49,19,1,795,949,83.8,11030,2193,493,542,91.0,227,264,86.0,40,72,55.6,6,4.9,4.2,+1.1,49,27,35,7,60,1207,16,175,443,607,131,1207,88,41,46.6,43,48.9,5295,2750,53,66,42,35,854,200,97,4.59,65,9,10,3,6,4,18,0.85,7,0,4,1,2,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2025
33,Amadou Onana,BE,MF,MF,Aston Villa,22.0,2001.0,26,20,1617,18.0,3,0.17,0,0.00,3,0.17,3,0.17,0,0,4,0,2.1,2.1,0.7,2.8,29,75,16,3,0.17,0,0.00,3,0.17,3,0.17,0.17,0.17,0.00,0.17,0.17,0.17,0.12,0.04,0.16,0.12,0.16,55,30,23,26,6,16,29,55.2,13,16,7,9,26,81,41,3,703,802,87.7,11058,2897,365,393,92.9,290,325,89.2,34,48,70.8,0,0.7,0.8,-0.7,10,69,12,2,75,998,71,269,586,159,23,998,20,14,70.0,3,15.0,2931,1577,25,1,11,9,671,16,32,1.78,25,2,1,4,0,0,4,0.22,2,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2025
34,Andreas Pereira,BR,MF,MF,Fulham,28.0,1996.0,33,25,2013,22.4,2,0.09,4,0.18,6,0.27,2,0.09,0,1,7,0,3.8,3.0,4.6,7.6,29,104,81,2,0.09,4,0.18,6,0.27,2,0.09,0.27,0.09,0.18,0.27,0.09,0.27,0.17,0.21,0.38,0.14,0.34,24,13,8,11,5,10,42,23.8,32,17,2,15,8,32,17,3,670,970,69.1,12139,3902,310,371,83.6,258,326,79.1,89,218,40.8,4,4.6,4.6,-0.6,57,67,19,4,104,1148,22,169,466,531,46,1147,30,14,46.7,8,26.7,2764,1341,38,9,29,22,676,81,104,4.65,54,41,0,4,4,1,8,0.36,4,2,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2025
35,Andrew Robertson,SCT,DF,DF,Liverpool,30.0,1994.0,33,29,2482,27.6,0,0.00,1,0.04,1,0.04,0,0.00,0,0,3,1,1.2,1.2,4.6,5.8,64,176,108,0,0.00,1,0.04,1,0.04,0,0.00,0.04,0.00,0.04,0.04,0.00,0.04,0.04,0.17,0.21,0.04,0.21,39,22,25,10,4,31,51,60.8,20,10,4,6,21,60,54,2,1559,1885,82.7,26310,8407,760,806,94.3,672,779,86.3,110,237,46.4,1,4.6,4.3,-3.6,40,150,31,17,176,2084,92,539,940,620,53,2084,18,7,38.9,10,55.6,4941,2848,52,6,25,13,1399,108,80,2.90,68,9,1,1,0,1,4,0.14,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2025
36,André,BR,MF,MF,Wolves,23.0,2001.0,33,31,2472,27.5,0,0.00,0,0.00,0,0.00,0,0.00,0,0,7,0,0.4,0.4,0.8,1.3,10,109,11,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.03,0.05,0.02,0.05,91,55,41,41,9,37,63,58.7,26,42,8,34,37,128,30,1,1247,1342,92.9,19660,5471,646,677,95.4,475,500,95.0,80,98,81.6,0,0.8,0.7,-0.8,18,111,5,0,109,1623,89,439,1046,155,3,1623,32,16,50.0,12,37.5,3764,1688,17,0,30,21,1093,11,49,1.78,41,3,1,0,0,4,3,0.11,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2025
37,André Onana,CM,GK,-,Manchester Utd,28.0,1996.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,34.0,3060.0,44.0,1.29,132.0,88.0,68.9,25.0,10.0,9.0,15.0,9.0,26.5,4.0,3.0,1.0,0.0,68.9,25.0,1.0,10.0,1.0,44.0,0.31,1.0,0.03,118.0,440,149,26.8,1152.0,136.0,29.7,65.8,30.3,47.2,440,149,29.7,65.8,30.3,47.2,399.0,22.0,5.5,23.0,0.68,11.8,Premier League,2025
38,André Onana,CM,GK,GK,Manchester Utd,28.0,1996.0,34,34,3060,34.0,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.2,0.2,0,1,0,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2,2,2,0,0,2,4,50.0,2,0,0,0,0,2,11,4,948,1306,72.6,22819,13922,220,222,99.1,524,529,99.1,199,544,36.6,0,0.2,0.2,-0.2,1,28,0,0,1,1371,1046,1350,22,0,0,1371,1,1,100.0,0,0.0,4851,2676,0,0,1,0,832,0,4,0.12,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2025
39,Andrés García,ES,DF,MF,Aston Villa,21.0,2003.0,7,5,318,3.5,0,0.00,0,0.00,0,0.00,0,0.00,0,0,0,0,0.0,0.0,0.2,0.2,26,15,28,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06,9,5,5,3,1,4,8,50.0,4,2,0,2,2,11,10,2,174,201,86.6,2725,577,89,96,92.7,74,82,90.2,7,13,53.8,0,0.2,0.4,-0.2,3,9,8,5,15,256,8,38,108,112,2,256,18,5,27.8,12,66.7,1262,673,13,2,10,6,168,28,3,0.85,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2025
40,Andy Irving,SCT,MF,MF,West Ham,24.0,2000.0,10,1,166,1.8,0,0.00,0,0.00,0,0.00,0,0.00,0,0,2,0,0.1,0.1,0.2,0.4,0,9,4,0,0.00,0,0.00,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.13,0.19,0.06,0.19,7,4,3,3,1,1,5,20.0,4,5,1,4,1,8,5,0,109,124,87.9,1705,439,61,64,95.3,36,43,83.7,9,9,100.0,0,0.2,0.1,-0.2,1,14,1,1,9,150,7,37,89,24,0,150,1,1,100.0,0,0.0,305,137,1,0,1,3,104,4,5,2.68,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2025
41,Anthony Elanga,SE,FW,MF,Nott'ham Forest,22.0,2002.0,38,31,2501,27.8,6,0.22,11,0.40,17,0.61,6,0.22,0,0,1,0,4.5,4.5,5.7,10.1,102,63,229,6,0.22,11,0.40,17,0.61,6,0.22,0.61,0.22,0.40,0.61,0.22,0.61,0.16,0.20,0.36,0.16,0.36,19,14,8,8,3,5,17,29.4,12,11,1,10,6,25,25,0,540,827,65.3,8021,2660,318,387,82.2,150,232,64.7,46,131,35.1,11,5.7,5.1,+5.3,50,32,26,8,63,1115,29,136,319,679,110,1115,83,25,30.1,39,47.0,4509,2544,45,48,79,43,764,229,102,3.67,56,23,5,7,11,0,18,0.65,10,4,1,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2025
42,Anthony Gordon,ENG,FW,MF,Newcastle Utd,23.0,2001.0,34,28,2434,27.0,6,0.22,5,0.18,11,0.41,5,0.18,1,2,2,0,8.0,6.5,5.0,11.4,121,98,214,6,0.22,5,0.18,11,0.41,5,0.18,0.37,0.22,0.18,0.41,0.18,0.37,0.30,0.18,0.48,0.24,0.42,32,18,9,18,5,12,37,32.4,25,25,2,23,7,39,9,3,720,982,73.3,11128,3642,397,464,85.6,244,312,78.2,56,125,44.8,5,5.0,5.1,0.0,51,65,55,17,98,1267,16,125,475,687,128,1265,103,38,36.9,47,45.6,6099,3295,62,56,36,38,924,214,101,3.74,73,10,7,3,8,0,12,0.44,9,1,1,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2025
43,Antoine Semenyo,GH,FW,FW,Bournemouth,24.0,2000.0,37,36,3203,35.6,11,0.31,5,0.14,16,0.45,11,0.31,0,0,9,0,10.0,10.0,5.8,15.8,140,109,282,11,0.31,5,0.14,16,0.45,11,0.31,0.45,0.31,0.14,0.45,0.31,0.45,0.28,0.16,0.44,0.28,0.44,55,35,17,25,13,16,43,37.2,27,67,9,58,11,66,39,2,821,1119,73.4,11674,2915,501,586,85.5,252,334,75.4,37,97,38.1,5,5.8,4.3,-0.8,46,49,45,8,109,1653,46,206,573,909,191,1653,135,69,51.1,57,42.2,7353,3581,69,67,84,77,1140,282,132,3.71,85,4,21,15,5,2,13,0.37,7,1,2,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2025
44,Antonee Robinson,US,DF,DF,Fulham,26.0,1997.0,36,35,3167,35.2,0,0.00,10,0.28,10,0.28,0,0.00,0,0,8,0,0.7,0.7,4.2,4.9,118,131,274,0,0.00,10,0.28,10,0.28,0,0.00,0.28,0.00,0.28,0.28,0.00,0.28,0.02,0.12,0.14,0.02,0.14,95,61,57,31,7,45,95,47.4,50,43,9,34,62,157,133,2,1595,2076,76.8,27385,10017,763,881,86.6,678,853,79.5,134,239,56.1,10,4.2,4.1,+5.8,43,115,56,29,131,2523,139,828,942,788,70,2523,83,38,45.8,34,41.0,7361,4230,61,30,44,20,1509,274,80,2.27,74,1,2,2,0,1,11,0.31,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,Premier League,2025
